Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,Circuit
VET,3.0,MEDIUM,1,Ferrari,14.0,0 days 01:28:24.671465909,30.169886363636362,39.94431818181818,993.6153409090911,0.0,43.10227272727273,126.26136363636364,2.3647727272727277,2020,Tuscan Grand Prix
VET,4.0,SOFT,20,Ferrari,14.0,0 days 01:28:24.671465909,30.169886363636362,39.94431818181818,993.6153409090911,0.0,43.10227272727273,126.26136363636364,2.3647727272727277,2020,Tuscan Grand Prix
VET,5.0,HARD,15,Ferrari,14.0,0 days 01:28:24.671465909,30.169886363636362,39.94431818181818,993.6153409090911,0.0,43.10227272727273,126.26136363636364,2.3647727272727277,2020,Tuscan Grand Prix
VET,6.0,SOFT,2,Ferrari,14.0,0 days 01:28:24.671465909,30.169886363636362,39.94431818181818,993.6153409090911,0.0,43.10227272727273,126.26136363636364,2.3647727272727277,2020,Tuscan Grand Prix
VET,7.0,SOFT,14,Ferrari,14.0,0 days 01:28:24.671465909,30.169886363636362,39.94431818181818,993.6153409090911,0.0,43.10227272727273,126.26136363636364,2.3647727272727277,2020,Tuscan Grand Prix
ALB,1.0,SOFT,1,Red Bull Racing,15.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
ALB,2.0,HARD,26,Red Bull Racing,15.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
ALB,3.0,MEDIUM,26,Red Bull Racing,15.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
BOT,1.0,MEDIUM,26,Mercedes,3.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
BOT,2.0,HARD,27,Mercedes,3.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GAS,1.0,SOFT,18,AlphaTauri,9.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GAS,2.0,HARD,24,AlphaTauri,9.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GAS,3.0,MEDIUM,11,AlphaTauri,9.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GIO,1.0,MEDIUM,16,Alfa Romeo Racing,17.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GIO,2.0,HARD,36,Alfa Romeo Racing,17.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GRO,1.0,MEDIUM,17,Haas F1 Team,16.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GRO,2.0,HARD,25,Haas F1 Team,16.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
GRO,3.0,MEDIUM,10,Haas F1 Team,16.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
HAM,1.0,SOFT,16,Mercedes,1.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
HAM,2.0,HARD,37,Mercedes,1.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
KVY,1.0,HARD,30,AlphaTauri,11.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
KVY,2.0,MEDIUM,23,AlphaTauri,11.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
LAT,1.0,MEDIUM,17,Williams,20.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
LAT,2.0,HARD,35,Williams,20.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
LEC,1.0,MEDIUM,28,Ferrari,10.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
LEC,2.0,HARD,25,Ferrari,10.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
MAG,1.0,MEDIUM,19,Haas F1 Team,18.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
MAG,2.0,HARD,33,Haas F1 Team,18.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
NOR,1.0,SOFT,1,McLaren,8.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
NOR,2.0,HARD,46,McLaren,8.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
NOR,3.0,MEDIUM,5,McLaren,8.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
OCO,1.0,SOFT,18,Renault,7.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
OCO,2.0,HARD,35,Renault,7.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
PER,1.0,SOFT,20,Racing Point,4.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
PER,2.0,HARD,33,Racing Point,4.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RAI,1.0,HARD,35,Alfa Romeo Racing,19.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RAI,2.0,MEDIUM,17,Alfa Romeo Racing,19.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RIC,1.0,SOFT,15,Renault,5.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RIC,2.0,HARD,38,Renault,5.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RUS,1.0,MEDIUM,1,Williams,13.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RUS,2.0,HARD,13,Williams,13.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RUS,3.0,MEDIUM,36,Williams,13.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
RUS,4.0,SOFT,2,Williams,13.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
SAI,1.0,SOFT,1,McLaren,6.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
STR,1.0,MEDIUM,1,Racing Point,12.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
VER,1.0,MEDIUM,25,Red Bull Racing,2.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
VER,2.0,HARD,28,Red Bull Racing,2.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
VET,1.0,MEDIUM,30,Ferrari,14.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
VET,2.0,HARD,22,Ferrari,14.0,0 days 01:06:11.266000,28.806060606060612,51.362878787878785,1012.8787878787879,0.0,40.342424242424244,229.58333333333334,1.428787878787879,2020,Russian Grand Prix
ALB,1.0,SOFT,7,Red Bull Racing,5.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
ALB,2.0,MEDIUM,16,Red Bull Racing,5.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
BOT,1.0,SOFT,13,Mercedes,1.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
BOT,2.0,MEDIUM,5,Mercedes,1.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GAS,1.0,MEDIUM,30,AlphaTauri,12.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GAS,2.0,HARD,14,AlphaTauri,12.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GAS,3.0,SOFT,16,AlphaTauri,12.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GIO,1.0,SOFT,15,Alfa Romeo Racing,14.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GIO,2.0,MEDIUM,21,Alfa Romeo Racing,14.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GIO,3.0,MEDIUM,24,Alfa Romeo Racing,14.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GRO,1.0,MEDIUM,28,Haas F1 Team,16.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
GRO,2.0,HARD,32,Haas F1 Team,16.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
HAM,1.0,SOFT,16,Mercedes,2.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
HAM,2.0,MEDIUM,29,Mercedes,2.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
HAM,3.0,SOFT,15,Mercedes,2.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
HUL,1.0,SOFT,29,Racing Point,20.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
HUL,2.0,MEDIUM,15,Racing Point,20.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
HUL,3.0,SOFT,16,Racing Point,20.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
KVY,1.0,MEDIUM,17,AlphaTauri,13.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
KVY,2.0,HARD,27,AlphaTauri,13.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
KVY,3.0,SOFT,16,AlphaTauri,13.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
LAT,1.0,SOFT,14,Williams,18.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
LAT,2.0,MEDIUM,19,Williams,18.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
LAT,3.0,MEDIUM,27,Williams,18.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
LEC,1.0,SOFT,10,Ferrari,4.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
LEC,2.0,MEDIUM,25,Ferrari,4.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
LEC,3.0,MEDIUM,25,Ferrari,4.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
MAG,1.0,SOFT,14,Haas F1 Team,15.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
MAG,2.0,MEDIUM,20,Haas F1 Team,15.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
MAG,3.0,MEDIUM,26,Haas F1 Team,15.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
NOR,1.0,SOFT,29,McLaren,8.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
NOR,2.0,MEDIUM,14,McLaren,8.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
OCO,1.0,SOFT,22,Renault,7.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
PER,1.0,SOFT,28,Racing Point,9.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
PER,2.0,MEDIUM,17,Racing Point,9.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
PER,3.0,SOFT,15,Racing Point,9.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RAI,1.0,SOFT,10,Alfa Romeo Racing,19.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RAI,2.0,MEDIUM,34,Alfa Romeo Racing,19.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RAI,3.0,SOFT,16,Alfa Romeo Racing,19.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RIC,1.0,SOFT,16,Renault,6.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RIC,2.0,MEDIUM,28,Renault,6.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RIC,3.0,SOFT,16,Renault,6.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RUS,1.0,SOFT,11,Williams,17.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
RUS,2.0,MEDIUM,2,Williams,17.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
SAI,1.0,SOFT,28,McLaren,10.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
SAI,2.0,MEDIUM,16,McLaren,10.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
SAI,3.0,SOFT,16,McLaren,10.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
VER,1.0,SOFT,16,Red Bull Racing,3.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
VER,2.0,MEDIUM,29,Red Bull Racing,3.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
VER,3.0,SOFT,15,Red Bull Racing,3.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
VET,1.0,MEDIUM,11,Ferrari,11.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
VET,2.0,HARD,30,Ferrari,11.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
VET,3.0,SOFT,19,Ferrari,11.0,0 days 00:48:57.488173469,9.499999999999998,59.40408163265305,947.3591836734694,0.02040816326530612,16.360204081632652,89.92857142857143,1.6173469387755104,2020,Eifel Grand Prix
ALB,1.0,SOFT,19,Red Bull Racing,6.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
ALB,2.0,MEDIUM,27,Red Bull Racing,6.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
ALB,3.0,SOFT,19,Red Bull Racing,6.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
BOT,1.0,MEDIUM,41,Mercedes,2.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
BOT,2.0,HARD,25,Mercedes,2.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
GAS,1.0,SOFT,28,AlphaTauri,9.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
GAS,2.0,MEDIUM,37,AlphaTauri,9.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
GIO,1.0,MEDIUM,28,Alfa Romeo Racing,17.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
GIO,2.0,HARD,37,Alfa Romeo Racing,17.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
GRO,1.0,MEDIUM,26,Haas F1 Team,18.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
GRO,2.0,HARD,39,Haas F1 Team,18.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
HAM,1.0,MEDIUM,40,Mercedes,1.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
HAM,2.0,HARD,26,Mercedes,1.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
KVY,1.0,MEDIUM,25,AlphaTauri,13.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
KVY,2.0,HARD,30,AlphaTauri,13.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
KVY,3.0,SOFT,9,AlphaTauri,13.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
LAT,1.0,MEDIUM,24,Williams,20.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
LAT,2.0,HARD,40,Williams,20.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
LEC,1.0,MEDIUM,34,Ferrari,4.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
LEC,2.0,HARD,32,Ferrari,4.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
MAG,1.0,HARD,31,Haas F1 Team,19.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
MAG,2.0,MEDIUM,34,Haas F1 Team,19.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
NOR,1.0,SOFT,18,McLaren,8.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
NOR,2.0,HARD,25,McLaren,8.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
NOR,3.0,MEDIUM,22,McLaren,8.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
OCO,1.0,MEDIUM,53,Renault,11.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
OCO,2.0,SOFT,12,Renault,11.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
PER,1.0,SOFT,1,Racing Point,5.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
PER,2.0,MEDIUM,44,Racing Point,5.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
PER,3.0,SOFT,20,Racing Point,5.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
