Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges,Year,Circuit
PIA,1.0,SOFT,14,McLaren,1.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,20.093714285714288,1.1340649029405825,195.14243999642446,2.8444175248256975,238.0,15.43187795256485,44.07142857142857,2025,Bahrain Grand Prix
PIA,2.0,MEDIUM,18,McLaren,1.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,20.857166666666664,1.775118032069354,194.9015454818864,9.097638810142396,239.72222222222223,12.990618647297218,46.166666666666664,2025,Bahrain Grand Prix
PIA,3.0,MEDIUM,25,McLaren,1.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,19.81736,2.764027291905781,191.97382255538366,23.53384354098635,238.84314287542855,5.875633691986414,46.6,2025,Bahrain Grand Prix
RUS,1.0,SOFT,13,Mercedes,3.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,20.087000000000003,0.9979077342890206,194.94603946876984,2.825660340074787,246.30769230769232,14.247183880357202,44.0,2025,Bahrain Grand Prix
RUS,2.0,MEDIUM,19,Mercedes,3.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,20.73573684210526,2.2687633970514756,194.47706816245446,8.827966686097172,249.68421052631578,13.090987786215239,43.0,2025,Bahrain Grand Prix
RUS,3.0,SOFT,25,Mercedes,3.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,59.267959999999995,37.35499237368949,167.14593736779497,26.35922397553933,128.056500032,123.14144152506411,22.56,2025,Bahrain Grand Prix
SAI,1.0,SOFT,14,Williams,8.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,23.119857142857143,1.6349538157366508,191.26377879014896,4.950574128142194,259.7857142857143,12.734534437777407,47.5,2025,Bahrain Grand Prix
SAI,2.0,MEDIUM,18,Williams,8.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.437944444444447,2.551940448456651,190.6388857649392,11.700442037980356,262.7874999111111,11.148910555794734,43.72222222222222,2025,Bahrain Grand Prix
SAI,3.0,HARD,12,Williams,8.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,26.168916666666664,7.264141512231312,181.23768750237502,22.68224507912502,255.0347223111111,12.461025182767093,47.833333333333336,2025,Bahrain Grand Prix
SAI,4.0,SOFT,1,Williams,8.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,28.010999999999996,0.0,144.1976875715156,0.0,297.0,0.0,54.0,2025,Bahrain Grand Prix
