Driver,Year,Circuit,nLaps,NumberOfStints,CompoundStrategy,StintLengthStrategy,Team,StartingPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges
LEC,2024,Circuit de Spa-Francorchamps,44,3,"['MEDIUM', 'HARD', 'HARD']","[12, 13, 19]",Ferrari,1,21.32846715328467,49.58394160583941,978.0963503649637,0.0,42.26715328467153,140.98540145985402,1.6832116788321165,16.393710638776426,1.3598796860623767,228.43913685165924,6.092981726490199,256.494179958816,17.247309239457035,40.85796221322537
LEC,2024,Circuit Zandvoort,72,2,"['MEDIUM', 'HARD']","[24, 48]",Ferrari,6,19.00588235294118,60.96078431372549,1019.981045751634,0.0,30.80588235294118,218.0718954248366,4.568627450980392,18.260885416666667,1.0726819932266358,200.24474490982504,4.907540765837382,233.60216138857191,15.049584167350327,33.58333333333333
LEC,2024,Hungaroring Circuit,70,3,"['MEDIUM', 'HARD', 'MEDIUM']","[23, 17, 30]",Ferrari,6,28.82387096774194,46.92258064516128,981.6767741935486,0.0,44.91612903225806,221.18709677419352,1.2496774193548386,21.53353370275646,1.7128035278259282,185.33342174315726,5.959986996467747,222.15484512645637,14.507338235319184,43.363427109974424
LEC,2024,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[15, 38]",Ferrari,4,33.1015037593985,32.285714285714285,993.2285714285714,0.0,49.31127819548872,200.62406015037595,1.518796992481203,13.617427192982458,1.4874085314200638,243.92108787585997,7.242351856067348,272.27280701754387,10.964168171558624,37.06228070175439
LEC,2024,Autódromo Hermanos Rodríguez,71,3,"['MEDIUM', 'HARD', 'SOFT']","[31, 38, 2]",Ferrari,4,19.88867924528302,51.0503144654088,785.2528301886792,0.0,35.60251572327045,291.3522012578616,2.150943396226415,20.733316921335597,2.7977479436835,178.86199287284703,17.909268610319106,277.57187323146576,16.32769482155525,38.6479909451047
LEC,2024,Marina Bay Street Circuit,61,2,"['MEDIUM', 'HARD']","[36, 26]",Ferrari,9,30.786250000000003,74.65,1008.024375,0.0,36.445625,192.49375,0.955,26.029029914529914,1.6098245405914318,178.46645255404684,5.147490881426691,244.79273504273505,12.891632896386197,51.761752136752136
LEC,2024,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'SOFT']","[24, 23, 19]",Ferrari,5,24.132467532467533,63.44155844155844,1001.3564935064936,0.006493506493506401,41.09610389610391,207.37012987012983,2.123376623376624,15.376339403763032,1.4637119556116858,207.2214477075986,6.964739859302147,224.26957793033307,17.433399457004594,35.5653445207221
LEC,2024,Circuit of the Americas,56,2,"['MEDIUM', 'HARD']","[26, 30]",Ferrari,4,28.12129032258064,35.535483870967745,1006.5090322580644,0.0,46.60193548387097,223.88387096774196,1.5,21.606951282051284,3.168498239157271,193.35478550912,13.376738498651587,238.85897435897436,15.558410117733136,45.64487179487179
MAG,2019,Yas Marina Circuit,58,2,"['MEDIUM', 'HARD']","[20, 34]",Haas F1 Team,14,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,21.385044117647062,1.872513702504457,187.88373822356567,3.9050251862499437,247.98970588235295,13.681592045642983,44.258823529411764
MAG,2019,Albert Park Circuit,58,2,"['SOFT', 'MEDIUM']","[14, 44]",Haas F1 Team,7,23.47786885245901,70.4532786885246,1015.3344262295084,0.0,41.31311475409837,155.327868852459,1.166393442622951,15.183808441558444,2.3523881562342104,210.0665376344326,6.173161837549001,218.27765152900434,17.205593034758387,40.21915584415585
MAG,2019,Baku City Circuit,51,3,"['SOFT', 'MEDIUM', 'SOFT']","[7, 32, 11]",Haas F1 Team,12,19.76356589147287,51.40852713178294,1013.7751937984495,0.0,39.65426356589147,167.48062015503876,1.2496124031007751,25.486416531385277,3.4552289977978714,193.3472826409227,9.331505495949022,262.3688204881674,17.856383806809443,62.984577922077925
MAG,2019,Bahrain International Circuit,57,3,"['SOFT', 'MEDIUM', 'SOFT']","[10, 28, 18]",Haas F1 Team,6,26.210852713178287,53.372093023255815,1003.4372093023256,0.0,28.610852713178293,60.72093023255814,2.7108527131782947,21.13621904761905,2.4491089122458036,192.24974977846065,10.122793842254241,246.43530643245148,16.941425613416257,50.798941798941804
MAG,2019,Circuit de Spa-Francorchamps,44,2,"['SOFT', 'MEDIUM']","[25, 18]",Haas F1 Team,8,17.4,57.03,968.2575,0.0,28.119166666666665,154.29166666666666,2.0358333333333336,19.250747777777782,6.753746006663542,218.9950031728899,17.052196499608836,257.1433333333333,17.024158492183016,37.79
MAG,2019,Interlagos Circuit,71,3,"['SOFT', 'MEDIUM', 'SOFT']","[27, 26, 18]",Haas F1 Team,9,21.016793893129773,60.289312977099236,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,15.055872744539409,5.220845116269829,196.4125462674988,20.31710781113023,234.8845564425732,28.141983293861767,35.77920227920228
MAG,2019,Silverstone Circuit,52,2,"['SOFT', 'HARD']","[1, 5]",Haas F1 Team,16,18.90508474576272,62.135593220338976,1006.3330508474576,0.0,30.32203389830509,64.38983050847457,2.011864406779661,21.3213,2.576422337273142,166.37139985808784,10.76187381578085,258.4,15.538339679644025,29.5
MAG,2019,Circuit Gilles Villeneuve,70,2,"['HARD', 'MEDIUM']","[39, 29]",Haas F1 Team,0,29.368253968253967,16.14761904761905,1022.1111111111112,0.0,51.098412698412695,224.3095238095238,1.3087301587301583,15.410824491600355,1.3487596640027133,196.8405931535488,5.306578098918996,250.69142351900973,9.854476217720947,39.58488063660477
MAG,2019,Shanghai International Circuit,56,3,"['SOFT', 'HARD', 'MEDIUM']","[9, 24, 22]",Haas F1 Team,9,19.32992125984252,45.98110236220473,1019.2181102362205,0.0,27.33700787401575,93.8031496062992,3.3157480314960632,20.97655260942761,3.8534526781372342,191.9103058485024,7.822820144384152,255.96843434343438,15.293687186873589,44.50252525252525
MAG,2019,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[16, 36]",Haas F1 Team,15,26.89421487603306,39.09090909090909,966.7239669421492,0.0,54.525619834710746,97.66115702479338,1.6785123966942148,21.022750000000002,1.969262140901968,210.23987841923804,7.119081568896609,241.14236111111111,18.27570253463665,41.05555555555556
MAG,2019,Hungaroring Circuit,70,2,"['MEDIUM', 'SOFT']","[38, 31]",Haas F1 Team,14,25.66,33.893076923076926,986.4846153846154,0.0,44.09692307692308,192.77692307692308,1.1938461538461538,19.135426570458403,1.8766972959999024,187.85032614402144,5.291553389904971,217.37181663837012,17.17650701410546,37.942699490662136
MAG,2019,Autodromo Nazionale Monza,53,3,"['SOFT', 'MEDIUM', 'SOFT']","[20, 14, 9]",Haas F1 Team,11,21.0972972972973,51.57477477477477,989.2405405405406,0.0,33.04054054054055,221.07207207207207,1.566666666666667,14.075599470899471,3.1519870264479444,235.55513544608803,13.440759577898577,267.3497354497354,17.766192115892085,34.702910052910056
MAG,2019,Suzuka Circuit,53,3,"['MEDIUM', 'HARD', 'SOFT']","[17, 30, 5]",Haas F1 Team,19,21.619354838709672,57.47822580645161,1009.141935483871,0.0,32.18387096774193,286.991935483871,5.468548387096775,17.397939215686275,2.3645620443560182,214.0133924701995,10.005021573063189,247.52941176470588,19.35753723840471,34.75294117647059
MAG,2019,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'HARD']","[28, 41]",Haas F1 Team,17,23.203030303030303,46.28787878787879,780.509090909091,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,19.002441202090594,1.61986709855846,182.42793125992682,8.590698148242389,266.3214285714286,13.657724235514694,30.739547038327526
MAG,2019,Circuit de Monaco,78,2,"['SOFT', 'MEDIUM']","[11, 66]",Haas F1 Team,5,22.7546762589928,52.69784172661871,1010.9107913669066,0.6258992805755396,32.72949640287769,130.84172661870502,0.9035971223021584,23.717613636363637,3.456907024945874,145.56910507655294,11.817201197953102,242.07007575757575,10.367493588260643,43.44696969696969
MAG,2019,Sochi Autodrom,53,2,"['SOFT', 'MEDIUM']","[27, 26]",Haas F1 Team,13,22.02977099236641,67.41526717557252,1016.7824427480916,0.0076335877862595,34.33206106870229,255.18320610687024,1.8740458015267176,23.004703703703704,9.033329814042677,199.457065220837,22.980341288241565,218.23361823361824,20.72960928020356,42.79202279202279
MAG,2019,Marina Bay Street Circuit,61,3,"['MEDIUM', 'HARD', 'SOFT']","[18, 38, 5]",Haas F1 Team,13,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,166.88387096774193,1.857419354838709,30.095723196881096,5.7829715566216775,159.6671409701364,13.58952788664494,236.31676418245613,17.817910050640418,53.67017543859649
MAG,2019,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'SOFT']","[23, 22, 21]",Haas F1 Team,8,20.147727272727277,54.724242424242426,1006.7916666666666,0.0,40.72727272727273,153.82575757575756,1.9295454545454545,18.206570550222725,4.234196311360573,192.28376640365204,14.842674986522875,226.9790109671682,16.888329015479133,38.491561578518095
MAG,2019,Circuit of the Americas,56,3,"['MEDIUM', 'HARD', 'SOFT']","[18, 22, 13]",Haas F1 Team,12,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,21.199444573944575,2.5820352455097098,190.42125223829873,6.698501563287486,235.51929551929553,20.457737763194977,46.7004662004662
MAG,2020,Silverstone Circuit,52,3,"['MEDIUM', 'HARD', 'HARD']","[9, 11, 23]",Haas F1 Team,17,25.28706896551724,58.556034482758626,1000.9508620689656,0.0,43.22758620689657,71.93103448275862,2.236206896551724,16.45209266578832,2.570791518631028,220.34650831736735,8.839243502340558,234.49509588640024,23.253554796110695,29.81964573268921
MAG,2020,Yas Marina Circuit,58,3,"['HARD', 'MEDIUM', 'MEDIUM']","[31, 16, 7]",Haas F1 Team,20,23.12148148148148,55.44666666666668,1015.8474074074076,0.0,27.98,258.24444444444447,2.504444444444444,21.811087269585254,2.6210538819371494,185.56451590140102,11.431183348989677,245.12855222734254,22.755476986205583,45.455357142857146
MAG,2020,Circuit de Spa-Francorchamps,44,3,"['MEDIUM', 'HARD', 'SOFT']","[10, 25, 9]",Haas F1 Team,20,18.568595041322315,54.85289256198346,962.4297520661156,0.0,29.82396694214876,251.00826446280993,1.465289256198347,17.66343925925926,3.927684820110659,219.1742728679172,14.51152948750773,259.1088888888889,18.345704543175355,40.007407407407406
MAG,2020,Nürburgring GP-Strecke Circuit,60,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[14, 20, 26]",Haas F1 Team,15,9.499999999999998,59.40408163265305,947.3591836734694,0.0204081632653061,16.360204081632652,89.92857142857143,1.6173469387755104,20.42836227106227,4.4360264415662245,192.2899448449007,11.384151781174465,226.49301738901102,15.309479488124666,44.85
MAG,2020,Autodromo Enzo e Dino Ferrari,63,2,"['MEDIUM', 'HARD']","[27, 20]",Haas F1 Team,17,18.0304,71.1368,1017.892,0.0,23.2608,89.896,1.3416,15.01528148148148,3.151556650459089,216.07736801459572,12.698996133195621,214.0009259259259,16.653249324448616,38.641666666666666
MAG,2020,Hungaroring Circuit,70,2,"['MEDIUM', 'HARD']","[35, 34]",Haas F1 Team,0,20.74179104477612,77.19253731343284,986.3149253731344,0.0149253731343283,27.129850746268666,105.61194029850746,1.5597014925373132,19.84611260504201,3.212297519712973,187.88179513559515,9.61934316916065,210.863025210084,11.199966850581,39.68067226890757
MAG,2020,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[1, 17]",Haas F1 Team,15,28.090909090909093,40.12447552447553,990.7804195804194,0.0,41.201398601398594,180.7832167832168,1.520979020979021,26.28867647058824,27.114380885828822,213.21888525249662,22.904115270795696,302.2941176470588,9.683307078997299,40.23529411764706
MAG,2020,Algarve International Circuit,66,2,"['HARD', 'MEDIUM']","[31, 34]",Haas F1 Team,19,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,18.753749525616698,2.8715866423357,198.20844328092448,8.081340820032224,235.26463910806922,16.622074177779577,36.01992409867172
MAG,2020,Sochi Autodrom,53,2,"['MEDIUM', 'HARD']","[19, 33]",Haas F1 Team,18,28.80606060606061,51.36287878787879,1012.878787878788,0.0,40.34242424242424,229.58333333333331,1.428787878787879,23.197586921850082,7.345796435249276,194.01017583211635,20.987227378921673,223.6993620414673,22.92555261751019,45.71531100478469
MAG,2020,Bahrain International Circuit,87,3,"['SOFT', 'MEDIUM', 'SOFT']","[26, 28, 33]",Haas F1 Team,15,20.947244094488195,58.169291338582674,1015.9417322834648,0.0,23.469291338582668,122.75590551181102,1.948031496062992,11.381564158064158,3.3280964913336724,203.5796659920546,21.895585911318268,236.05344100344098,15.525035433563671,26.521534021534023
MAG,2020,Circuit de Barcelona-Catalunya,66,2,"['SOFT', 'MEDIUM']","[28, 37]",Haas F1 Team,16,29.7968992248062,56.38449612403101,997.7038759689924,0.0,47.55581395348836,167.93023255813952,1.5449612403100776,16.003273166023167,2.2193007180615907,193.74471886899175,5.867715962442977,236.0492277992278,13.012117062736536,32.693532818532816
MAG,2020,Red Bull Ring,71,2,"['SOFT', 'MEDIUM']","[31, 39]",Haas F1 Team,15,20.8225,34.005,945.91,0.0166666666666666,39.92,106.50833333333334,2.228333333333333,13.454618693134822,2.608901610204643,218.24611722138667,14.623868457426182,246.2667287186104,14.108683808542056,34.225806451612904
MAG,2022,Yas Marina Circuit,58,2,"['HARD', 'MEDIUM']","[28, 29]",Haas F1 Team,16,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.31032258064516,290.7935483870968,2.608387096774193,16.905193349753695,1.989525371803487,201.45840582157143,5.347742398052949,245.73953201970443,14.470792970737028,41.9673645320197
MAG,2022,Albert Park Circuit,58,2,"['HARD', 'MEDIUM']","[39, 18]",Haas F1 Team,16,26.69743589743589,43.65384615384615,1014.2461538461536,0.0,37.40833333333334,272.8397435897436,1.8128205128205128,16.103745726495724,6.27173157112844,212.58521859736788,17.96024741294082,222.9284187897436,14.4320830331826,33.48717948717949
MAG,2022,Red Bull Ring,71,3,"['MEDIUM', 'HARD', 'HARD']","[15, 26, 29]",Haas F1 Team,7,20.25592105263158,35.13815789473684,939.7125,0.0,30.74671052631579,165.43421052631578,1.2552631578947369,13.59757362216328,1.9638616889920784,213.426586269954,9.388165951162508,240.34205717653992,16.17713233277256,30.570144414972003
MAG,2022,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[9, 23]",Haas F1 Team,16,25.43540372670808,59.49068322981366,1009.9012422360248,0.0,47.14968944099379,266.2919254658385,1.529192546583851,26.597364734299518,4.227059645193482,187.8758605715879,12.1211039031103,271.1992552837359,22.899642566729888,53.57729468599034
MAG,2022,Circuit de Spa-Francorchamps,44,3,"['MEDIUM', 'HARD', 'MEDIUM']","[11, 16, 16]",Haas F1 Team,12,21.78717948717949,40.51923076923077,971.0519230769228,0.0,36.08397435897436,257.1474358974359,1.5192307692307692,20.693026515151516,4.690872524120736,209.1966350440563,14.021472652826752,260.5113636363637,19.052915234563063,40.24431818181818
MAG,2022,Silverstone Circuit,52,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[1, 21, 30]",Haas F1 Team,17,18.25320197044335,59.7487684729064,1002.3581280788176,0.0443349753694581,30.026108374384236,160.49261083743843,1.4561576354679804,24.024453968253965,3.7791720081850433,180.8900616793001,16.29051960672027,242.45761904761903,12.795432621516243,38.78412698412698
MAG,2022,Circuit Gilles Villeneuve,70,2,"['MEDIUM', 'HARD']","[7, 63]",Haas F1 Team,5,20.762962962962963,28.925925925925927,1012.4012345679012,0.0,41.26111111111111,141.24074074074073,3.552469135802469,19.21015873015873,6.520605455821228,186.7025818885079,18.103726800913705,254.63224206984128,23.008187346551374,37.007936507936506
MAG,2022,Circuit Paul Ricard,53,3,"['MEDIUM', 'HARD', 'HARD']","[8, 10, 20]",Haas F1 Team,20,30.164843750000003,47.734375,967.9078125,0.0,54.46171875000001,118.1484375,1.94609375,21.542883333333336,2.343174507344218,200.18826139310536,15.604444970126723,254.32500000000002,20.810263671393855,40.425000000000004
MAG,2022,Autodromo Nazionale Monza,53,3,"['MEDIUM', 'HARD', 'SOFT']","[24, 22, 6]",Haas F1 Team,16,27.73469387755102,33.14965986394558,993.3401360544218,0.0,43.13877551020408,177.6938775510204,1.3612244897959185,17.255521464646463,4.699696839935597,215.11819797307487,19.35244783482936,251.9912338424242,17.627296910899712,33.60479797979798
MAG,2022,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'SOFT']","[38, 32]",Haas F1 Team,19,24.312727272727276,34.442424242424245,780.4072727272726,0.0,41.68909090909092,197.79393939393935,1.336969696969697,18.49441447368421,2.0049975042922887,178.44709994823273,6.258516266937168,265.61019736842104,10.949522206230395,32.39802631578947
MAG,2022,Miami International Autodrome,57,3,"['MEDIUM', 'HARD', 'MEDIUM']","[12, 30, 15]",Haas F1 Team,16,30.61728395061728,58.858024691358025,1009.3049382716048,0.0555555555555555,42.81975308641975,174.38888888888889,2.2672839506172835,25.051866666666665,12.508220177346692,184.60133793455944,32.929672286759796,257.38511115377776,40.439094998784455,32.23888888888889
MAG,2022,Jeddah Corniche Circuit,50,2,"['HARD', 'MEDIUM']","[37, 13]",Haas F1 Team,10,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,28.40921052631579,304.50657894736844,2.359210526315789,16.831114345114344,9.02000590224725,219.92442264161699,27.001771255506178,230.2160653828334,18.684472438152604,36.568607068607065
MAG,2022,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'HARD']","[1, 28, 35]",Haas F1 Team,8,36.56585365853658,7.109756097560975,996.0158536585365,0.0,48.957317073170735,176.82926829268294,3.488414634146341,23.82065,1.6539302011934247,162.807297579297,4.858205043839466,250.16904761904763,7.904457090904731,34.53333333333333
MAG,2022,Circuit of the Americas,56,2,"['HARD', 'MEDIUM']","[18, 38]",Haas F1 Team,13,29.28529411764706,49.62352941176471,991.1994117647056,0.0,35.523529411764706,107.73529411764706,5.487058823529411,23.303086257309943,3.756818924126473,180.50245434797412,16.510798226122333,231.62426900584796,11.94689849562807,45.80116959064327
MAG,2023,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'HARD']","[5, 17, 35]",Haas F1 Team,17,26.962820512820524,51.0,1014.9275641025638,0.0,33.46089743589744,284.93589743589746,1.794871794871795,17.445672829131652,2.1979307269186923,203.4772575730652,7.323734389406113,255.49915966386553,16.637679137944676,41.524369747899165
MAG,2023,Albert Park Circuit,58,3,"['MEDIUM', 'HARD', 'HARD']","[7, 1, 45]",Haas F1 Team,14,17.449549549549552,54.15765765765766,1018.3666666666664,0.0,30.13963963963964,138.07207207207207,1.1270270270270266,36.79230582010582,8.798089416636882,139.29161727635292,23.69638817986551,244.11121021678005,22.39859714917485,42.62010582010582
MAG,2023,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[10, 41]",Haas F1 Team,16,24.860625,49.225,1008.64625,0.0,41.21,125.6875,1.083125,26.44346829268293,4.345511148165186,193.6450372940837,11.119072966008773,276.2908972097561,18.006549528048474,52.83170731707317
MAG,2023,Circuit de Spa-Francorchamps,44,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[5, 20, 19]",Haas F1 Team,16,17.873333333333335,61.92666666666667,966.6273333333332,0.0733333333333333,28.24066666666667,130.04666666666665,1.594666666666667,20.238322807017543,1.7281573323027295,216.6298908719708,5.6428036089648606,269.45701754385965,17.685182637808417,41.805263157894736
MAG,2023,Circuit Gilles Villeneuve,70,3,"['HARD', 'MEDIUM', 'MEDIUM']","[35, 18, 16]",Haas F1 Team,13,18.53024691358025,63.901234567901234,1011.5524691358024,0.0,30.59320987654321,314.1296296296296,1.941975308641975,17.162014153439152,3.9503323556235537,194.66881945988368,12.94803481599714,253.92258996063492,17.134451577032504,38.36137566137566
MAG,2023,Hungaroring Circuit,70,3,"['MEDIUM', 'HARD', 'HARD']","[14, 27, 28]",Haas F1 Team,19,28.808536585365857,32.80487804878049,988.4018292682925,0.0,48.57926829268293,174.53658536585365,1.4408536585365852,19.99725881834215,1.4876233546520774,180.92946947577207,5.7456193110969975,224.52821869488537,15.474177956930063,36.39109347442681
MAG,2023,Autodromo Nazionale Monza,53,3,"['HARD', 'MEDIUM', 'MEDIUM']","[12, 21, 18]",Haas F1 Team,19,29.330128205128204,42.32051282051282,1000.5615384615384,0.0,42.92820512820513,179.2692307692308,1.13974358974359,13.242996031746031,2.7067862978760977,232.75653263020914,12.01700764685396,267.25396825396825,16.216533156158977,32.75925925925926
MAG,2023,Suzuka Circuit,53,3,"['MEDIUM', 'HARD', 'HARD']","[12, 19, 21]",Haas F1 Team,15,27.28860759493671,42.31645569620253,1012.9335443037972,0.0,42.070253164556966,121.50632911392404,1.8297468354430384,19.34443609022556,4.119917606773547,197.29495552662797,18.6195166328998,245.07542288788636,19.094848603357757,36.19674185463659
MAG,2023,Las Vegas Strip Circuit,50,3,"['MEDIUM', 'HARD', 'HARD']","[14, 12, 24]",Haas F1 Team,8,18.05,47.36111111111112,939.7814814814814,0.0,17.99444444444444,220.33333333333334,2.3009259259259256,23.10366865079365,9.019223380401291,208.837301946593,23.835442109014775,259.4107142857143,20.81356156907514,40.44246031746031
MAG,2023,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'HARD']","[23, 9]",Haas F1 Team,16,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,247.68421052631575,1.4900000000000002,20.312533816425123,2.63272373463362,169.16535152157445,26.063930401807124,284.40338164251204,21.68737012833177,32.56038647342996
MAG,2023,Miami International Autodrome,57,2,"['MEDIUM', 'HARD']","[14, 43]",Haas F1 Team,4,27.11741935483871,59.42580645161291,1018.3787096774192,0.0,36.68903225806452,135.54193548387096,3.970322580645162,18.98514867109634,1.4102116944008538,205.1037710430815,5.667532550836597,261.1445182724252,14.98429550638011,33.78239202657807
MAG,2023,Jeddah Corniche Circuit,50,2,"['MEDIUM', 'HARD']","[8, 42]",Haas F1 Team,13,26.09189189189189,57.79054054054054,1010.9297297297296,0.0,31.79256756756757,271.1621621621622,1.772297297297297,16.257440476190474,4.640641218924838,224.1140455537836,13.874056612422107,244.2070887757576,25.737301080606795,37.50595238095238
MAG,2023,Marina Bay Street Circuit,61,3,"['MEDIUM', 'HARD', 'SOFT']","[20, 23, 19]",Haas F1 Team,6,29.844318181818185,72.0284090909091,1008.9784090909092,0.0,36.42215909090909,169.2840909090909,1.4159090909090908,25.26967181540809,4.294681919917014,170.41792986688958,13.738162332014165,239.0492219904195,12.81636594867218,51.65430968726164
MAG,2023,Circuit of the Americas,56,3,"['MEDIUM', 'HARD', 'MEDIUM']","[10, 19, 26]",Haas F1 Team,17,29.96011904761904,41.910714285714285,993.7309523809523,0.0,40.62857142857143,107.89285714285715,3.3142857142857145,20.93162429149798,2.006458407421376,187.2464266478371,6.970298006334123,241.92334682861,16.268829278056014,43.17611336032388
MAG,2024,Red Bull Ring,71,3,"['MEDIUM', 'HARD', 'HARD']","[10, 28, 33]",Haas F1 Team,12,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006899,46.42097902097904,235.51048951048952,1.6678321678321677,15.201387301587303,1.4855641156677117,214.5770874090623,8.448989763994817,251.53600288600288,15.076113392407544,34.79350649350649
MAG,2024,Circuit de Spa-Francorchamps,44,2,"['MEDIUM', 'HARD']","[17, 27]",Haas F1 Team,17,21.32846715328467,49.58394160583941,978.0963503649637,0.0,42.26715328467153,140.98540145985402,1.6832116788321163,16.59219825708061,1.52814704632539,225.31020966682988,5.080877705463257,261.1385467393116,17.2506486845616,36.567538126361654
MAG,2024,Circuit Zandvoort,72,2,"['HARD', 'MEDIUM']","[40, 31]",Haas F1 Team,20,19.00588235294118,60.96078431372549,1019.981045751634,0.0,30.80588235294118,218.0718954248366,4.568627450980392,17.707493145161287,1.6584617367101115,196.9787862658668,7.308322767645142,236.61321443345008,18.27697823951346,29.933870967741935
MAG,2024,Hungaroring Circuit,70,3,"['SOFT', 'HARD', 'HARD']","[6, 28, 35]",Haas F1 Team,15,28.82387096774194,46.92258064516128,981.6767741935486,0.0,44.91612903225806,221.18709677419352,1.2496774193548386,21.274284126984124,1.5162406394042114,180.93361719337395,5.263488521221039,230.66984126984127,16.31374345923919,38.12777777777777
MAG,2024,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[14, 39]",Haas F1 Team,13,33.1015037593985,32.285714285714285,993.2285714285714,0.0,49.31127819548872,200.62406015037595,1.518796992481203,13.564636446886443,2.604361685172557,241.03965150411864,8.092115104225481,277.60439560439556,15.416315704865633,33.979853479853475
MAG,2024,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'HARD']","[30, 41]",Haas F1 Team,7,19.88867924528302,51.0503144654088,785.2528301886794,0.0,35.60251572327045,291.3522012578616,2.150943396226415,19.153593902439024,2.046849066159022,178.77346367920865,15.854604364982205,270.8630081300813,15.980938380748825,32.51829268292683
MAG,2024,Marina Bay Street Circuit,61,3,"['HARD', 'MEDIUM', 'SOFT']","[28, 21, 8]",Haas F1 Team,14,30.786250000000006,74.65,1008.024375,0.0,36.445625,192.49375,0.955,25.44436111111111,2.465731157846136,173.12833086476724,12.903708007554249,247.77380952380955,15.666556339867922,52.46230158730159
MAG,2024,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'HARD']","[10, 19, 36]",Haas F1 Team,16,24.132467532467533,63.44155844155844,1001.3564935064936,0.006493506493506401,41.09610389610391,207.37012987012983,2.123376623376624,16.27070847953216,2.196215073139695,201.09643972917073,7.878907955331377,230.84005847953213,19.127311714215114,32.296003898635476
MAG,2024,Circuit of the Americas,56,3,"['MEDIUM', 'HARD', 'MEDIUM']","[17, 21, 18]",Haas F1 Team,8,28.121290322580638,35.535483870967745,1006.5090322580644,0.0,46.60193548387097,223.88387096774196,1.5,20.055397447868035,3.4633016869381947,190.53339581919568,12.076864573074806,244.09103641456582,20.645137238077698,44.61998132586368
MAZ,2021,Red Bull Ring,71,3,"['MEDIUM', 'HARD', 'HARD']","[27, 18, 24]",Haas F1 Team,20,20.96602564102564,49.73076923076923,934.7211538461538,0.0384615384615384,33.18397435897436,132.56410256410257,0.348076923076923,15.690083333333334,2.4838164649787866,212.0527903802163,14.284206810517249,244.2437242930041,16.02970572525128,32.52469135802469
MAZ,2021,Silverstone Circuit,52,3,"['MEDIUM', 'MEDIUM', 'HARD']","[2, 23, 26]",Haas F1 Team,19,29.399999999999995,37.202173913043474,1007.2461956521742,0.0,50.93152173913043,172.6086956521739,0.3179347826086957,20.477933110367896,2.445190310101871,186.8727485322673,16.104468496457876,238.252317869045,32.68952584933195,32.40245261984393
MAZ,2021,Circuit Zandvoort,72,2,"['MEDIUM', 'HARD']","[33, 8]",Haas F1 Team,18,21.50443037974684,54.10822784810126,1021.5056962025316,0.0,36.10569620253165,95.9367088607595,0.4424050632911392,18.061020833333334,1.9631931578964013,192.1989765827245,8.945677994349007,215.52386364329004,24.265250248197297,31.954545454545453
MAZ,2021,Circuit Paul Ricard,53,2,"['HARD', 'MEDIUM']","[31, 21]",Haas F1 Team,18,25.3144,58.6304,960.6376,0.0,35.22879999999999,119.464,1.1656,21.451984639016892,1.6560897222185136,204.45284697777197,5.325183933385626,243.29800307219662,10.652079876291737,44.046082949308754
MAZ,2021,Autódromo Hermanos Rodríguez,71,3,"['MEDIUM', 'HARD', 'MEDIUM']","[13, 45, 10]",Haas F1 Team,15,21.206707317073167,31.2109756097561,784.2134146341463,0.0,47.57926829268293,190.22560975609755,0.3664634146341464,21.463292307692303,2.1045415591712633,174.0837629128,14.505048802144026,264.6814814814815,16.749422369715163,35.0908831908832
